target_zh,scientificName,vernacularName,class,decimalLatitude,decimalLongitude,eventDate,year,month,depth_m,individualCount,source
白帶魚,"Trichiurus japonicus Temminck & Schlegel, 1844",,,24.5041,120.6443,2019-04-08,2019,4,,1,GBIF
白帶魚,"Trichiurus japonicus Temminck & Schlegel, 1844",,,25.2179,121.3606,2019-10-08,2019,10,,1,GBIF
白帶魚,"Trichiurus japonicus Temminck & Schlegel, 1844",,,25.1688,121.7117,2019-11-11,2019,11,,1,GBIF
白帶魚,"Trichiurus japonicus Temminck & Schlegel, 1844",,,24.097,119.9971,2018-03-14,2018,3,,1,GBIF
白帶魚,"Trichiurus japonicus Temminck & Schlegel, 1844",,,23.108,120.0434,2018-03-23,2018,3,,1,GBIF
白帶魚,"Trichiurus japonicus Temminck & Schlegel, 1844",,,24.5661,120.1337,2018-06-29,2018,6,,1,GBIF
白帶魚,"Trichiurus japonicus Temminck & Schlegel, 1844",,,24.541,120.1013,2018-06-29,2018,6,,1,GBIF
白帶魚,"Trichiurus japonicus Temminck & Schlegel, 1844",,,24.0445,120.2783,2018-12-20,2018,12,,1,GBIF
白帶魚,"Trichiurus japonicus Temminck & Schlegel, 1844",,,24.0993,119.9964,2018-12-20,2018,12,,1,GBIF
白帶魚,"Trichiurus japonicus Temminck & Schlegel, 1844",,,24.9333,121.9,2017-02-23,2017,2,,1,GBIF
白帶魚,"Trichiurus japonicus Temminck & Schlegel, 1844",,,25.0503,121.0162,2017-04-11,2017,4,,1,GBIF
白帶魚,Trichiurus lepturus,,Actinopterygii,24.18,120.33,2002/12/18 00:00:00,2002,12,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,24.82,120.44,2002/6/5 00:00:00,2002,6,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,24.82,120.44,2002/3/21 00:00:00,2002,3,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,24.82,120.44,2002/9/2 00:00:00,2002,9,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,24.83,120.39,2002/6/5 00:00:00,2002,6,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,24.83,120.39,2002/9/2 00:00:00,2002,9,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,24.76,120.35,2002/3/21 00:00:00,2002,3,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,24.76,120.35,2002/9/2 00:00:00,2002,9,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,24.47,120.6,2002/3/20 00:00:00,2002,3,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,24.47,120.6,2002/12/3 00:00:00,2002,12,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,24.47,120.55,2002/6/6 00:00:00,2002,6,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,24.47,120.55,2002/3/20 00:00:00,2002,3,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,24.42,120.49,2002/3/20 00:00:00,2002,3,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,24.42,120.49,2002/12/3 00:00:00,2002,12,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,22.28,120.36,2001/3/8 00:00:00,2001,3,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,22.29,120.17,2001/3/8 00:00:00,2001,3,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,22.24,120.19,2001/3/8 00:00:00,2001,3,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,22.28,120.36,2001/6/8 00:00:00,2001,6,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,22.25,120.37,2001/6/8 00:00:00,2001,6,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,22.18,120.36,2001/6/8 00:00:00,2001,6,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,22.9,120.06,2001/6/1 00:00:00,2001,6,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,22.32,120.2,2001/6/8 00:00:00,2001,6,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,22.29,120.17,2001/6/8 00:00:00,2001,6,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,22.24,120.19,2001/6/8 00:00:00,2001,6,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,22.28,120.36,2001/9/8 00:00:00,2001,9,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,22.18,120.36,2001/9/8 00:00:00,2001,9,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,22.42,120.23,2001/9/10 00:00:00,2001,9,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,22.32,120.2,2001/11/8 00:00:00,2001,11,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,22.29,120.17,2001/11/8 00:00:00,2001,11,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,22.28,120.36,2001/11/8 00:00:00,2001,11,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,22.25,120.37,2001/11/8 00:00:00,2001,11,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,22.42,120.26,2001/11/10 00:00:00,2001,11,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,22.42,120.23,2001/11/10 00:00:00,2001,11,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,22.32,120.2,2001/12/8 00:00:00,2001,12,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,22.29,120.17,2001/12/8 00:00:00,2001,12,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,23.38,119.77,2003/7/21 00:00:00,2003,7,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,24.91,121.87,2001/4/10 00:00:00,2001,4,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,24.88,121.89,2001/4/10 00:00:00,2001,4,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,25.13,121.96,2000/3/27 00:00:00,2000,3,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,25.18,121.93,2000/3/27 00:00:00,2000,3,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,25.41,121.58,2000/3/31 00:00:00,2000,3,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,25.19,122.03,2000/3/27 00:00:00,2000,3,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,25.41,121.58,2000/6/23 00:00:00,2000,6,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,25.13,121.96,2000/6/8 00:00:00,2000,6,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,25.18,121.93,2000/6/8 00:00:00,2000,6,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,24.83,121.99,2000/7/13 00:00:00,2000,7,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,24.88,121.89,2000/7/13 00:00:00,2000,7,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,25.18,121.93,2000/11/15 00:00:00,2000,11,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,25.13,121.96,2000/11/15 00:00:00,2000,11,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,24.79,121.97,2000/12/27 00:00:00,2000,12,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,24.88,121.89,2000/12/27 00:00:00,2000,12,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,24.91,121.87,2000/12/27 00:00:00,2000,12,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,25.41,121.58,2001/2/26 00:00:00,2001,2,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,25.18,121.93,2001/3/6 00:00:00,2001,3,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,24.88,121.89,2000/2/17 00:00:00,2000,2,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,22.25,120.37,2001/3/8 00:00:00,2001,3,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,22.32,120.2,2001/3/8 00:00:00,2001,3,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,25.13,121.96,2001/3/6 00:00:00,2001,3,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,24.79,121.97,2000/2/17 00:00:00,2000,2,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,24.83,121.99,2000/2/17 00:00:00,2000,2,,1,臺灣周邊底拖網調查資料集
白帶魚,Trichiurus lepturus,,Actinopterygii,25.16,121.76,1974-04-05,1974,4,,1,台灣水產試驗所－近海與外海標本數位典藏
白帶魚,Trichiurus lepturus,,Actinopterygii,22.48,120.46,1978-06-22,1978,6,,1,台灣水產試驗所－近海與外海標本數位典藏
白帶魚,Trichiurus lepturus,,Actinopterygii,24.94,121.9,1997-09-09,1997,9,,1,台灣水產試驗所－近海與外海標本數位典藏
白帶魚,Trichiurus lepturus,,Actinopterygii,23.05,121.23,1985-02-10,1985,2,,1,台灣水產試驗所－近海與外海標本數位典藏
白帶魚,Trichiurus lepturus,,Actinopterygii,23.07,121.24,1978-12-01,1978,12,,1,台灣水產試驗所－近海與外海標本數位典藏
白帶魚,Trichiurus lepturus,,Actinopterygii,23.05,121.23,2005-05-20,2005,5,,1,台灣水產試驗所－近海與外海標本數位典藏
白帶魚,Trichiurus lepturus,,Actinopterygii,23.01,121.19,2006-04-27,2006,4,,1,台灣水產試驗所－近海與外海標本數位典藏
白帶魚,Trichiurus lepturus,,Actinopterygii,23.02,121.2,2007-09-11,2007,9,,1,台灣水產試驗所－近海與外海標本數位典藏
白帶魚,Trichiurus lepturus,白帶魚,Actinopterygii,22.47,120.43,2010-06-14,2010,6,,1,國立海洋生物博物館
白帶魚,Trichiurus lepturus,,Actinopterygii,22.31,120.22,2001-11-08,2001,11,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,22.43,120.3,2001-11-10,2001,11,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,21.97,120.7,2003-06-01,2003,6,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,23.1,121.37,2004-11-05,2004,11,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,24.16,120.23,2002-02-05,2002,2,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,23.94,121.61,2004-05-30,2004,5,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,22.47,120.43,2004-04-15,2004,4,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,23.94,121.61,2005-04-26,2005,4,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,23.1,121.37,2007-07-04,2007,7,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,24.18,120.33,2002-12-18,2002,12,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,24.82,120.44,2002-06-05,2002,6,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,24.82,120.44,2002-03-21,2002,3,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,24.82,120.44,2002-09-02,2002,9,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,24.83,120.39,2002-06-05,2002,6,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,24.83,120.39,2002-09-02,2002,9,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,24.76,120.35,2002-03-21,2002,3,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,24.76,120.35,2002-09-02,2002,9,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,24.47,120.6,2002-03-20,2002,3,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,24.47,120.6,2002-12-03,2002,12,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,24.47,120.55,2002-06-06,2002,6,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,24.47,120.55,2002-03-20,2002,3,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,24.42,120.49,2002-03-20,2002,3,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,24.42,120.49,2002-12-03,2002,12,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,22.28,120.36,2001-03-08,2001,3,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,22.29,120.17,2001-03-08,2001,3,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,22.24,120.19,2001-03-08,2001,3,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,22.28,120.36,2001-06-08,2001,6,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,22.25,120.37,2001-06-08,2001,6,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,22.18,120.36,2001-06-08,2001,6,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,22.9,120.06,2001-06-01,2001,6,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,22.32,120.2,2001-06-08,2001,6,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,22.29,120.17,2001-06-08,2001,6,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,22.24,120.19,2001-06-08,2001,6,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,22.28,120.36,2001-09-08,2001,9,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,22.18,120.36,2001-09-08,2001,9,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,22.42,120.23,2001-09-10,2001,9,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,22.32,120.2,2001-11-08,2001,11,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,22.29,120.17,2001-11-08,2001,11,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,22.28,120.36,2001-11-08,2001,11,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,22.25,120.37,2001-11-08,2001,11,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,22.42,120.26,2001-11-10,2001,11,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,22.42,120.23,2001-11-10,2001,11,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,22.32,120.2,2001-12-08,2001,12,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,22.29,120.17,2001-12-08,2001,12,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,23.38,119.77,2003-07-21,2003,7,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,24.91,121.87,2001-04-10,2001,4,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,24.88,121.89,2001-04-10,2001,4,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,25.13,121.96,2000-03-27,2000,3,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,25.18,121.93,2000-03-27,2000,3,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,25.41,121.58,2000-03-31,2000,3,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,25.19,122.03,2000-03-27,2000,3,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,25.41,121.58,2000-06-23,2000,6,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,25.13,121.96,2000-06-08,2000,6,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,25.18,121.93,2000-06-08,2000,6,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,24.83,121.99,2000-07-13,2000,7,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,24.88,121.89,2000-07-13,2000,7,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,25.18,121.93,2000-11-15,2000,11,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,25.13,121.96,2000-11-15,2000,11,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,24.79,121.97,2000-12-27,2000,12,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,24.88,121.89,2000-12-27,2000,12,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,24.91,121.87,2000-12-27,2000,12,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,25.41,121.58,2001-02-26,2001,2,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,25.18,121.93,2001-03-06,2001,3,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,24.88,121.89,2000-02-17,2000,2,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,22.25,120.37,2001-03-08,2001,3,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,22.32,120.2,2001-03-08,2001,3,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,25.13,121.96,2001-03-06,2001,3,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,24.79,121.97,2000-02-17,2000,2,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,24.83,121.99,2000-02-17,2000,2,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,25.3,121.56,1977-06-17,1977,6,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,23.99,121.63,1976-11-01,1976,11,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,25.2,121.68,1976-08-01,1976,8,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,23.13,121.39,1976-02-10,1976,2,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,23.94,121.61,1976-09-15,1976,9,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,24.91,121.92,2000-12-01,2000,12,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,24.95,121.93,2000-12-01,2000,12,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,25.08,122.02,2000-11-15,2000,11,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,25.08,122.02,2000-11-05,2000,11,,1,臺灣魚類資料庫
白帶魚,Trichiurus lepturus,,Actinopterygii,25.18,121.78,1990-04-18,1990,4,,1,國立海洋科技博物館
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,22.9877,120.1571,2026-01-08T23:26:13,2026,1,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,25.2466,122.1169,2025-11-23T02:41:55,2025,11,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,25.2436,122.1187,2025-11-23T02:50:27,2025,11,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,25.2395,122.1216,2025-11-23T03:04:25,2025,11,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,22.7918,121.1933,2024-03-04T07:54,2024,3,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,25.2179,121.3606,2023-01-11,2023,1,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,22.9184,120.2003,2023-11-25T11:04,2023,11,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,24.4112,120.0178,2022-01-01,2022,1,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,23.1346,120.0717,2022-02-01,2022,2,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,24.6286,120.6123,2022-03-10,2022,3,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,24.4792,120.1753,2022-03-01,2022,3,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,24.8586,120.8641,2022-04-29,2022,4,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,24.4616,120.1189,2022-05-01,2022,5,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,24.5742,120.1783,2022-08-01,2022,8,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,25.2179,121.3606,2022-11-03,2022,11,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,24.9538,120.6141,2021-01-15,2021,1,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,24.8987,120.594,2021-01-15,2021,1,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,25.2179,121.3606,2021-01-14,2021,1,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,23.9828,120.1914,2021-02-25,2021,2,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,24.8622,120.8909,2021-02-03,2021,2,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,25.3889,121.6647,2021-04-13,2021,4,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,23.9885,119.7522,2021-04-12,2021,4,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,25.2179,121.3606,2021-04-20,2021,4,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,24.3986,120.0222,2021-05-01,2021,5,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,24.2696,119.9384,2021-08-12,2021,8,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,23.0164,119.9881,2021-11-14,2021,11,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,23.1346,120.0717,2021-12-02,2021,12,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,25.3889,121.6647,2020-01-07,2020,1,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,22.8381,121.1894,2020-03-10,2020,3,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,25.3889,121.6647,2020-04-15,2020,4,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,24.6237,120.6916,2020-05-16,2020,5,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,25.2179,121.3606,2020-05-20,2020,5,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,22.8375,121.1891,2020-06-04,2020,6,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,22.3395,120.5315,2020-07-20,2020,7,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,24.8114,120.5156,2020-08-05,2020,8,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,24.6619,120.6215,2020-11-18,2020,11,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,24.8622,120.8909,2020-11-19,2020,11,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,23.1897,120.0654,2020-12-23,2020,12,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,24.2001,120.4829,2019-01-10,2019,1,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,25.2179,121.3606,2019-01-03,2019,1,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,22.8381,121.1894,2019-03-22,2019,3,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,25.1688,121.7117,2019-08-21,2019,8,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,24.5041,120.6443,2019-10-01,2019,10,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,25.1688,121.7117,2019-11-11,2019,11,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,25.2179,121.3606,2019-12-31,2019,12,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,24.3939,120.1679,2018-06-29,2018,6,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,24.7151,120.406,2018-06-30,2018,6,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,23.1991,120.051,2018-06-04,2018,6,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,23.1986,120.0239,2018-06-04,2018,6,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,25.1342,121.7435,2018-11-01,2018,11,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,23.1245,120.074,2017-10-26,2017,10,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,23.108,120.0434,2017-12-27,2017,12,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,24.3806,120.1378,2016-08-31,2016,8,,1,GBIF
白帶魚,"Trichiurus lepturus Linnaeus, 1758",,,24.3935,119.9609,2016-08-31,2016,8,,1,GBIF
白帶魚,Trichiurus nanhaiensis,南海帶魚,Actinopterygii,24.06,120.43,,,,,1,國立海洋生物博物館
白帶魚,Trichiurus nanhaiensis,,Actinopterygii,24.25,120.52,2002-05-05,2002,5,,1,臺灣魚類資料庫
白帶魚,Trichiurus nanhaiensis,,Actinopterygii,23.61,120.13,2002-05-05,2002,5,,1,臺灣魚類資料庫
